Series001, Nuclei8, 41.029430, 5.421047, 0.132126
Series001, Nuclei8, 34.951112, 15.733898, 0.450169
Series001, Nuclei8, 40.468415, 8.062258, 0.199223
Series001, Nuclei8, 41.029430, 1.581139, 0.038537
Series001, Nuclei8, 37.052961, 11.128195, 0.300332
Series001, Nuclei8, 33.994164, 17.000000, 0.500086
Series001, Nuclei8, 33.139437, 16.552945, 0.499494
Series001, Nuclei8, 33.139437, 15.231546, 0.459620
Series001, Nuclei8, 28.769415, 15.008331, 0.521677
Series001, Nuclei8, 26.592810, 13.401492, 0.503952
Series001, Nuclei8, 26.842834, 14.500000, 0.540181
Series001, Nuclei8, 27.507071, 13.038405, 0.474002
Series001, Nuclei8, 28.319589, 14.000000, 0.494357
Series001, Nuclei8, 31.925821, 11.661904, 0.365281
Series001, Nuclei8, 31.925821, 9.861541, 0.308889
Series001, Nuclei8, 26.615735, 11.045361, 0.414994
Series001, Nuclei8, 33.994164, 7.442371, 0.218931
Series001, Nuclei8, 36.387713, 5.676462, 0.155999
Series001, Nuclei8, 26.523526, 10.500000, 0.395875
Series001, Nuclei8, 29.246526, 7.500000, 0.256441
Series001, Nuclei8, 28.769415, 6.000000, 0.208555
Series001, Nuclei9, 67.725664, 4.604346, 0.067985
Series001, Nuclei9, 68.534540, 5.006246, 0.073047
Series001, Nuclei9, 68.101941, 6.674995, 0.098015
Series001, Nuclei9, 62.776580, 4.024922, 0.064115
Series001, Nuclei9, 65.867268, 6.798693, 0.103218
Series001, Nuclei9, 70.941483, 7.905694, 0.111440
Series001, Nuclei9, 61.122059, 3.605551, 0.058989
Series001, Nuclei9, 71.183013, 5.667892, 0.079624
Series001, Nuclei9, 71.180692, 9.089829, 0.127701
Series001, Nuclei9, 61.914478, 5.830952, 0.094178
Series001, Nuclei9, 61.122059, 4.853407, 0.079405
Series001, Nuclei9, 71.317132, 6.708204, 0.094062
Series001, Nuclei9, 70.941483, 12.854960, 0.181205
Series001, Nuclei9, 68.534540, 14.145743, 0.206403
Series001, Nuclei9, 64.718206, 12.083046, 0.186702
Series001, Nuclei9, 70.423872, 6.051859, 0.085935
Series001, Nuclei9, 65.867268, 13.462912, 0.204395
Series001, Nuclei9, 70.225982, 5.000000, 0.071199
Series001, Nuclei9, 70.649522, 8.956686, 0.126776
Series001, Nuclei9, 71.180692, 13.892444, 0.195172
Series001, Nuclei9, 65.867268, 14.866069, 0.225697
Series001, Nuclei9, 71.317132, 13.565684, 0.190216
Series001, Nuclei9, 71.217762, 16.807736, 0.236005
Series001, Nuclei9, 58.215370, 10.056093, 0.172739
Series001, Nuclei9, 70.902666, 14.866069, 0.209669
Series001, Nuclei9, 70.423872, 15.206906, 0.215934
Series001, Nuclei9, 68.101941, 21.000000, 0.308361
Series001, Nuclei9, 53.525123, 6.020797, 0.112485
Series001, Nuclei9, 67.524267, 5.830952, 0.086353
Series001, Nuclei9, 68.311263, 22.505555, 0.329456
Series001, Nuclei9, 54.578593, 11.446737, 0.209729
Series001, Nuclei9, 62.776580, 22.360680, 0.356195
Series001, Nuclei9, 68.534540, 25.000000, 0.364780
Series001, Nuclei9, 67.906700, 25.000000, 0.368152
Series001, Nuclei9, 59.577410, 23.084194, 0.387466
Series001, Nuclei9, 68.101941, 26.004807, 0.381851
Series001, Nuclei9, 65.867268, 26.443336, 0.401464
Series001, Nuclei9, 55.152197, 15.556349, 0.282062
Series001, Nuclei9, 65.701578, 8.246211, 0.125510
Series001, Nuclei9, 70.423872, 24.219052, 0.343904
Series001, Nuclei9, 55.152197, 16.970563, 0.307704
Series001, Nuclei9, 54.578593, 15.556349, 0.285027
Series001, Nuclei9, 64.044527, 6.571429, 0.102607
Series001, Nuclei9, 64.718206, 28.306360, 0.437379
Series001, Nuclei9, 55.152197, 18.384776, 0.333346
Series001, Nuclei9, 54.035922, 15.206906, 0.281422
Series001, Nuclei9, 55.755779, 22.509874, 0.403723
Series001, Nuclei9, 55.152197, 20.518285, 0.372030
Series001, Nuclei9, 53.047119, 14.866069, 0.280243
Series001, Nuclei9, 50.347782, 6.726812, 0.133607
Series001, Nuclei9, 67.524267, 22.926513, 0.339530
Series001, Nuclei9, 59.577410, 26.627054, 0.446932
Series001, Nuclei9, 55.755779, 25.635059, 0.459774
Series001, Nuclei9, 64.044527, 4.716991, 0.073652
Series001, Nuclei9, 64.044527, 17.467828, 0.272745
Series001, Nuclei9, 58.215370, 27.500000, 0.472384
Series001, Nuclei9, 50.347782, 8.485281, 0.168533
Series001, Nuclei9, 64.044527, 7.615773, 0.118914
Series001, Nuclei9, 49.098142, 8.062258, 0.164207
Series001, Nuclei9, 49.098142, 6.020797, 0.122628
Series001, Nuclei9, 64.044527, 6.403124, 0.099979
Series001, Nuclei9, 64.718206, 32.729956, 0.505730
Series001, Nuclei9, 68.101941, 34.000000, 0.499252
Series001, Nuclei9, 60.557039, 18.813027, 0.310666
Series001, Nuclei9, 68.101941, 36.000000, 0.528619
Series001, Nuclei9, 47.318351, 5.830952, 0.123228
Series001, Nuclei9, 60.557039, 14.000000, 0.231187
Series001, Nuclei9, 64.044527, 36.878178, 0.575821
Series001, Nuclei9, 45.970742, 7.071068, 0.153817
Series001, Nuclei9, 60.557039, 13.038405, 0.215308
Series001, Nuclei9, 62.776580, 38.694315, 0.616381
Series001, Nuclei9, 45.970742, 6.485561, 0.141080
Series001, Nuclei9, 60.557039, 12.165525, 0.200894
Series001, Nuclei9, 60.557039, 14.142136, 0.233534
Series001, Nuclei9, 52.602802, 27.586228, 0.524425
Series001, Nuclei9, 60.557039, 8.544004, 0.141090
Series001, Nuclei9, 56.138220, 13.000000, 0.231571
Series001, Nuclei9, 52.602802, 29.000000, 0.551301
Series001, Nuclei9, 43.598357, 10.017984, 0.229779
Series001, Nuclei9, 56.138220, 6.373774, 0.113537
Series001, Nuclei9, 56.138220, 16.739839, 0.298190
Series001, Nuclei9, 52.602802, 30.761177, 0.584782
Series001, Nuclei9, 43.598357, 6.000000, 0.137620
Series001, Nuclei9, 42.810724, 37.202150, 0.868991
Series001, Nuclei9, 42.450460, 13.009612, 0.306466
Series001, Nuclei9, 43.016615, 8.000000, 0.185975
Series001, Nuclei9, 56.138220, 10.198039, 0.181659
Series001, Nuclei9, 56.138220, 15.132746, 0.269562
Series001, Nuclei9, 42.450460, 15.000000, 0.353353
Series001, Nuclei9, 56.138220, 9.055385, 0.161305
Series001, Nuclei9, 50.159352, 24.150569, 0.481477
Series001, Nuclei9, 48.750702, 29.966648, 0.614692
Series001, Nuclei9, 41.367455, 23.500000, 0.568079
Series001, Nuclei9, 41.367455, 14.000000, 0.338430
Series001, Nuclei9, 56.138220, 8.015610, 0.142783
Series001, Nuclei9, 50.159352, 18.611824, 0.371054
Series001, Nuclei9, 50.159352, 22.360680, 0.445793
Series001, Nuclei9, 48.750702, 25.500000, 0.523069
Series001, Nuclei9, 45.022547, 28.600699, 0.635253
Series001, Nuclei9, 45.022547, 28.844410, 0.640666
Series001, Nuclei9, 40.851912, 4.346135, 0.106388
Series001, Nuclei9, 53.450981, 8.381527, 0.156808
Series001, Nuclei9, 40.354568, 8.000000, 0.198243
Series001, Nuclei9, 40.354568, 6.000000, 0.148682
Series001, Nuclei9, 51.626448, 10.062306, 0.194906
Series001, Nuclei9, 51.626448, 12.565385, 0.243390
Series001, Nuclei9, 39.417204, 19.006578, 0.482190
Series001, Nuclei9, 39.417204, 6.754628, 0.171362
Series001, Nuclei9, 38.021842, 25.511687, 0.670975
Series001, Nuclei9, 34.783508, 36.613693, 1.052616
Series001, Nuclei9, 38.978563, 36.668182, 0.940727
Series001, Nuclei9, 39.417204, 15.500000, 0.393229
Series001, Nuclei9, 51.626448, 6.708204, 0.129937
Series001, Nuclei9, 50.159352, 10.735455, 0.214027
Series001, Nuclei9, 38.560871, 33.003788, 0.855888
Series001, Nuclei9, 38.978563, 28.335294, 0.726946
Series001, Nuclei9, 38.978563, 14.000000, 0.359172
Series001, Nuclei9, 51.626448, 5.220153, 0.101114
Series001, Nuclei9, 38.560871, 30.004166, 0.778099
Series001, Nuclei9, 38.560871, 15.000000, 0.388995
Series001, Nuclei9, 38.560871, 13.038405, 0.338125
Series001, Nuclei9, 38.560871, 9.697906, 0.251496
Series001, Nuclei9, 48.750702, 8.062258, 0.165377
Series001, Nuclei9, 38.560871, 7.280110, 0.188795
Series001, Nuclei9, 50.159352, 4.123106, 0.082200
Series001, Nuclei9, 48.750702, 6.500000, 0.133331
Series001, Nuclei9, 45.022547, 14.534442, 0.322826
Series001, Nuclei9, 36.328728, 24.397746, 0.671583
Series001, Nuclei9, 34.783508, 30.000000, 0.862478
Series001, Nuclei9, 38.560871, 12.083046, 0.313350
Series001, Nuclei9, 45.022547, 9.394147, 0.208654
Series001, Nuclei9, 42.810724, 12.806248, 0.299136
Series001, Nuclei9, 38.560871, 13.297997, 0.344857
Series001, Nuclei9, 38.560871, 32.280025, 0.837119
Series001, Nuclei9, 38.560871, 27.090384, 0.702536
Series001, Nuclei9, 42.810724, 8.602325, 0.200939
Series001, Nuclei9, 38.917894, 14.142136, 0.363384
Series001, Nuclei9, 38.917894, 12.727922, 0.327045
Series001, Nuclei9, 38.560871, 15.620499, 0.405087
Series001, Nuclei9, 38.917894, 8.236504, 0.211638
Series001, Nuclei9, 38.917894, 10.965856, 0.281769
Series001, Nuclei9, 38.560871, 31.058413, 0.805439
Series001, Nuclei9, 38.560871, 21.494831, 0.557426
Series001, Nuclei9, 38.560871, 19.006578, 0.492898
Series001, Nuclei9, 38.560871, 15.556349, 0.403423
Series001, Nuclei9, 38.021842, 10.630146, 0.279580
Series001, Nuclei9, 34.783508, 18.309833, 0.526394
Series001, Nuclei9, 38.560871, 24.208728, 0.627806
Series001, Nuclei9, 38.560871, 20.089798, 0.520989
Series001, Nuclei9, 37.158020, 10.630146, 0.286079
Series001, Nuclei9, 35.536382, 12.256518, 0.344901
Series001, Nuclei9, 34.783508, 15.612658, 0.448852
Series001, Nuclei9, 34.783508, 20.591260, 0.591983
Series001, Nuclei9, 35.536382, 10.370899, 0.291839
Series001, Nuclei9, 34.783508, 19.006578, 0.546425
Series001, Nuclei9, 34.783508, 22.847319, 0.656843
Series001, Nuclei9, 34.783508, 13.313527, 0.382754
Series001, Nuclei9, 34.783508, 24.312960, 0.698980
Series001, Nuclei9, 34.783508, 28.987066, 0.833357
Series001, Nuclei9, 38.560871, 23.345235, 0.605413
Series001, Nuclei9, 34.783508, 8.551316, 0.245844
Series001, Nuclei9, 34.783508, 29.920729, 0.860199
Series001, Nuclei9, 38.560871, 36.981626, 0.959045
Series001, Nuclei9, 34.783508, 5.841233, 0.167931
Series001, Nuclei9, 34.783508, 13.928388, 0.400431
Series001, Nuclei9, 34.783508, 15.811388, 0.454566
Series001, Nuclei9, 34.783508, 14.430870, 0.414877
Series001, Nuclei9, 34.783508, 28.284271, 0.813152
Series001, Nuclei9, 38.560871, 28.991378, 0.751834
Series001, Nuclei9, 34.783508, 25.264204, 0.726327
Series001, Nuclei9, 34.783508, 6.082763, 0.174875
Series001, Nuclei9, 34.783508, 12.165525, 0.349750
Series001, Nuclei9, 38.560871, 35.355339, 0.916871
Series001, Nuclei9, 34.783508, 17.182840, 0.493994
Series001, Nuclei9, 38.560871, 37.124790, 0.962758
Series001, Nuclei9, 34.783508, 19.235384, 0.553003
Series001, Nuclei9, 34.783508, 29.154759, 0.838178
Series001, Nuclei9, 34.783508, 12.649111, 0.363653
Series001, Nuclei9, 34.783508, 18.439089, 0.530110
Series001, Nuclei9, 34.783508, 30.039326, 0.863608
Series001, Nuclei9, 34.783508, 24.135037, 0.693864
Series001, Nuclei9, 47.150316, 30.081371, 0.637989
Series001, Nuclei9, 47.150316, 14.019827, 0.297343
Series001, Nuclei9, 47.150316, 32.015621, 0.679012
Series001, Nuclei9, 47.150316, 18.357560, 0.389341
Series001, Nuclei9, 47.150316, 17.613915, 0.373569
Series001, Nuclei9, 55.677193, 4.000000, 0.071843
Series001, Nuclei9, 56.401903, 7.017834, 0.124425
Series001, Nuclei9, 47.150316, 30.870698, 0.654729
Series001, Nuclei9, 47.150316, 26.183116, 0.555312
Series001, Nuclei9, 57.187406, 12.250000, 0.214208
Series001, Nuclei9, 57.187406, 6.020797, 0.105282
Series001, Nuclei9, 47.150316, 34.014703, 0.721410
Series001, Nuclei9, 47.150316, 35.556293, 0.754105
Series001, Nuclei9, 47.150316, 33.541020, 0.711364
Series001, Nuclei9, 57.602186, 3.500000, 0.060762
Series001, Nuclei9, 53.406834, 38.477988, 0.720469
Series001, Nuclei9, 58.031235, 24.000000, 0.413570
Series001, Nuclei9, 58.031235, 5.000000, 0.086160
Series001, Nuclei9, 61.762741, 23.719191, 0.384037
Series001, Nuclei9, 64.268346, 25.811819, 0.401626
Series001, Nuclei9, 61.391017, 7.158911, 0.116612
Series001, Nuclei9, 64.581374, 26.172505, 0.405264
Series001, Nuclei9, 64.783645, 26.398653, 0.407489
Series001, Nuclei9, 62.212663, 11.661904, 0.187452
Series001, Nuclei9, 53.406834, 19.877751, 0.372195
Series001, Nuclei9, 62.212663, 12.539936, 0.201566
Series001, Nuclei9, 62.212663, 10.295630, 0.165491
